,CHOY.16.01,CHOY.16.04,CHOY.16.05,CHOY.16.08,CHOY.16.11,CHOY.16.12,CHOY.16.R.01,CHOY.16.R.03,CHOY.16.R.04,CHOY.16.R.05,CHOY.16.R.2
ENSAMXG00000025845,15.0576077563603,16.6082259517197,15.4930463660473,13.9570123043731,16.2160229647046,16.0884720345544,16.6548578240787,15.4905093853192,14.2471117499247,16.1387905604866,16.7507435330214
ENSAMXG00000025846,8.33864902515387,8.59911642252976,8.29081641296285,8.11678496401784,8.24436801652216,8.42209483621328,7.56128272220378,7.58569098530845,7.36900562790749,7.83539246963202,7.2878504433197
ENSAMXG00000025847,6.4006859457016,6.51498695323415,6.36312607218553,6.67219592414054,6.64380405309226,7.06183652415145,5.96027489330167,5.93946174251497,6.49891302556858,5.99669499181422,6.17637393074463
ENSAMXG00000025848,6.4006859457016,6.62141932588092,6.06786409500194,6.49460115380827,6.7445413629871,6.62405926400874,6.31422274520445,6.35373889797422,6.07529869773238,6.56860961697723,6.27813373174553
ENSAMXG00000025851,7.9486215331806,8.20929918445208,7.88840547382742,7.90227096988203,7.90529709945496,8.35665425061718,7.97910781330275,7.94509826964925,8.35071936042104,8.3410059860847,8.45448172193234
ENSAMXG00000025852,8.74553146087893,8.77359664739149,9.00611686338211,9.06102116824954,8.52959797559713,8.51657074746968,8.39715215325406,8.29154096152636,8.22104140604096,8.11435272452212,8.28175409851738
ENSAMXG00000025853,15.4152347266535,16.9470495876219,15.7071137433499,14.1691109622826,15.9484668546795,16.2641700119629,16.8790115605193,15.4534829448267,13.8084776887467,15.1665800965974,16.7827547309414
ENSAMXG00000025854,7.78715588225841,7.73785156159855,7.50289793575707,7.13667865805034,7.35340491015351,7.72641947540052,7.20132294473777,7.44862633321095,7.82487593295845,7.670324871792,7.57208577407455
ENSAMXG00000025855,8.04635040820766,8.21973353356219,7.91652522394647,8.25977706638012,7.44850096397352,8.22436821440125,7.33347406135094,7.95125336547636,7.60584168774606,7.72280651943006,7.75354900866267
ENSAMXG00000025858,6.41794004586562,6.00185702171773,6.23338757857848,6.47797321592914,6.27428557865619,6.65692782305988,6.44579596800365,5.57604768444611,6.53018989593505,6.13105618398725,6.27813373174553
ENSAMXG00000025861,6.41794004586562,6.46831873918237,6.06786409500194,6.49460115380827,6.02021844491708,6.68865694309254,5.57604768444611,5.99531546658839,6.07529869773238,6.13105618398725,5.57604768444611
ENSAMXG00000025863,6.45131806944312,6.24572919625778,6.15686422485647,6.36997757825999,6.23908764157315,6.45846428763171,6.08322038031112,6.3260809109263,6.56033790920405,6.16886286527886,6.41912803124458
ENSAMXG00000025864,7.85230365160213,7.53690121752253,7.22506595762985,6.86591525978715,7.89094110124391,7.47730734441149,6.65742762954818,6.29726549854166,6.58945924102889,6.88245673557434,6.86755642192516
ENSAMXG00000025865,7.56958043120714,7.49261245647026,7.42392177206478,7.97470506278432,7.43828972759206,7.43056781326355,6.92870076895845,7.4930853439738,7.22321270418024,7.16917202130619,7.1993119476091
ENSAMXG00000025866,10.5322714656757,10.3503699433707,10.874713775666,10.0728298435134,10.8953636335418,10.9740886288175,10.246802651602,9.67215602040965,10.4842801529535,9.13462470165275,9.57718684784783
ENSAMXG00000025867,6.99690302687828,7.32900981082999,7.27218489007858,7.59444104306871,7.36434268256709,7.36536528126134,6.81566781367851,7.14121373214733,7.07448222050128,6.66676016366814,6.76978521139633
ENSAMXG00000025868,7.65683767338428,7.90537845073114,7.71397302508623,7.18704410072546,7.17610864022307,7.76973222194189,7.28235831930089,6.80114038118168,6.88199319492331,6.80497123859782,6.51542716811645
ENSAMXG00000025871,6.03525941149885,6.49198900503411,6.65574192782458,6.21891014952341,6.60019889423317,7.21392869923543,6.3607854258607,6.64458317984325,6.07529869773238,6.29960650741396,5.87783056216433
ENSAMXG00000025872,6.78510066228364,7.09026219968269,6.30140262081554,6.51089526052379,7.39658037940648,6.89830331624993,6.20998867299395,6.6996882897658,6.69726149350552,7.29961785167455,6.85190379787177
ENSAMXG00000025874,7.4199328591272,7.61291563651326,7.54984473997274,7.05670157520723,7.77012512043391,7.82339770511241,7.1440059065565,7.0811414389679,6.64495988692487,7.23619715363587,7.37028351376276
ENSAMXG00000025875,7.10975897695226,6.91253617276254,6.54607466196636,6.60252807595627,7.02640818252649,6.7490715801751,6.44579596800365,5.99531546658839,6.07529869773238,6.20428062571559,6.00206217357635
ENSAMXG00000025876,6.5724564348634,6.76923708634681,6.54607466196636,7.14522724328559,6.70553271354075,6.73432262266164,6.64163356115228,6.26714708158333,6.64495988692487,6.88245673557434,6.66113400587758
ENSAMXG00000025878,9.42067758224354,9.78442396662797,9.4090277660322,9.4240051186537,9.43585077238209,9.67530072300714,9.32158185065413,9.33247770889355,9.51436861457602,9.17111047612833,9.32833703916333
ENSAMXG00000025879,7.48798824399327,7.95050468168415,8.10447185723635,8.84814981080032,8.08540849917823,8.01362540994901,7.42193841787086,8.11851122275525,7.99585894390099,7.45408254213149,7.8181936678649
ENSAMXG00000025880,6.79624291566786,6.98436565575177,6.67615301223546,7.25873339847036,6.76346824812571,7.05093383256614,6.97527467786917,6.68168164234286,7.0386087684778,7.11019270908126,7.05238643461512
ENSAMXG00000025881,7.48798824399327,7.98183100386619,7.86691868545718,8.00088954943836,7.98833712359865,8.06823906972613,6.70324835246127,6.97776217120753,7.07448222050128,7.27885043395507,7.16430874442826
ENSAMXG00000025883,6.61375427380549,6.44392048920443,6.30140262081554,6.77383559187791,6.36990097261961,6.95959234506912,6.26422898486451,6.23554629683605,6.13354150223728,6.04593367955721,6.36603977853723
ENSAMXG00000025884,8.79672450083869,8.72022935828467,8.5010385114866,8.54600946197609,8.21060704016219,9.10498852457998,7.74228115470408,7.43954086274522,7.49920981864058,7.73013387253314,7.12821167256118
ENSAMXG00000025887,5.92380387068679,6.36566588062916,6.30140262081554,6.77383559187791,6.36990097261961,6.77791396715471,6.31422274520445,6.40604339015925,6.39697876751564,5.99669499181422,5.94532007249721
ENSAMXG00000025888,8.03054677960844,7.68466958208013,7.8078565603093,7.79071053475909,8.03450663961642,7.85799888209528,7.58875410741598,8.0743993656459,7.97027404334112,7.47209661783525,7.93229349120708
ENSAMXG00000025889,8.050272602493,8.06585327413033,8.03622935961276,7.66879211057311,8.43605505303121,7.64194262591304,7.82978696986204,7.67958997079799,7.88127799882266,8.01787150377133,8.0012422484146
ENSAMXG00000025890,6.41794004586562,7.95050468168415,7.40336667838812,9.12606736767963,7.74618388854717,7.24208913814276,6.71803703524982,7.63349790524551,7.2076005844526,6.96839809418327,6.75251228730365
ENSAMXG00000025891,7.84775529718735,7.10281927523749,6.87599603987189,7.74435039320481,7.36434268256709,6.89830331624993,7.75429132175859,7.24202842813068,7.34122552885302,7.34010660641747,7.71620706042823
ENSAMXG00000025893,6.99690302687828,6.51498695323415,6.59159572377608,6.47797321592914,6.39909412387107,6.76359927527806,6.52239891977708,6.86342004688648,6.69726149350552,6.68517508526789,6.62190552798209
ENSAMXG00000025894,8.25023133397752,7.87218400108274,7.70583609832483,8.02232738595344,7.85435792901171,8.27128929247838,7.65495603905029,7.98760208076733,7.74571371236415,7.30986824085304,7.57208577407455
ENSAMXG00000025896,6.03525941149885,6.66063115028171,6.15686422485647,6.99027594762623,6.30766915985745,6.57236687274186,5.90904281280028,6.43087546052724,5.57604768444611,6.13105618398725,6.27813373174553
ENSAMXG00000025897,7.46979350403157,7.8788895073677,7.48361751038216,7.39035938554005,6.5775634549709,7.41458822839514,7.05225521234086,6.52300400527673,5.57604768444611,6.82094912894765,6.46873844397947
ENSAMXG00000025898,7.45751465878626,7.52816713667053,7.4640353437603,7.64070215088392,6.91939636673671,7.27862300285418,7.20132294473777,7.29451575104684,7.05668984812167,7.098022038648,7.03923480830114
ENSAMXG00000025899,9.83803702712052,9.85968024923388,9.71521675091593,9.4822089791116,9.28772799625038,9.85041502177015,9.63864946803384,9.27424553306391,9.49422278936732,9.15818699768383,9.60082387711255
ENSAMXG00000025900,8.76903189835275,9.28637402318951,9.16483926301538,8.62511219057271,8.75089728046854,9.1233827953481,8.75560355444767,8.64425541094359,8.67465943928867,8.30811287604469,8.78862003121434
ENSAMXG00000025901,8.17372752387577,8.56307858870759,8.52799692438595,8.65769163128174,8.46951484129709,8.35270675577461,7.78967485315498,8.42367084349213,7.93538365176218,8.15216956703667,7.6541347784728
ENSAMXG00000025902,7.69322734996906,7.3990270728013,7.09820764487077,6.73697477208218,6.55432076241981,7.62163731974641,7.80126062069679,6.43087546052724,7.05668984812167,8.00010664807183,8.20506222083884
ENSAMXG00000025903,6.58644006948363,6.44392048920443,6.23338757857848,6.21891014952341,6.16191969846721,6.21935291569364,6.31422274520445,5.99531546658839,6.23407630958193,6.13105618398725,6.53781139909482
ENSAMXG00000025904,9.44839243597733,9.32002237583012,8.74214237938374,8.49570208077425,8.84791794749679,9.57568237760255,9.21755181165525,8.70595263376482,8.67465943928867,9.08629531325069,8.96702599579367
ENSAMXG00000025905,6.58644006948363,6.53736142410033,6.54607466196636,6.77383559187791,6.02021844491708,6.65692782305988,6.67295394401339,6.3260809109263,6.27865927691541,6.48116100484854,6.30871153386529
ENSAMXG00000025906,6.60020303847298,6.85132232668947,6.67615301223546,6.6586833927449,6.53042571508031,6.80593489001559,6.85474100122939,6.54449577252177,6.39697876751564,6.13105618398725,6.36603977853723
ENSAMXG00000025907,7.07623359016648,7.30824010423949,7.73808307984372,7.37642008976732,7.47864124323194,7.27862300285418,6.98660952145488,7.69459581056768,7.47423806502368,6.91188830409387,7.32976923007102
ENSAMXG00000025908,7.0847088415876,7.35951093967144,7.44414059471497,7.41777212450943,8.08540849917823,8.14394316296647,7.39843824993806,7.82240320765733,7.91759121160624,7.35985419452015,7.37028351376276
ENSAMXG00000025909,6.97846765399541,7.01180821402111,7.09820764487077,7.07497104038885,7.18879338603598,7.03992318743018,6.62555938582592,6.817074089066,7.05668984812167,6.95454887060206,7.01245260836889
ENSAMXG00000025910,6.15033409676144,6.36566588062916,6.01636386299353,6.5879182217021,7.09691783068492,6.39477047226481,6.8799833145928,7.10555320596657,6.81667258015818,6.86742246763376,6.69875421003768
ENSAMXG00000025911,7.04167552808002,6.66063115028171,7.28367829023266,7.76515761597273,7.04087181583348,7.98805066885548,6.3607854258607,6.84820469062196,7.0386087684778,7.19194393837422,7.23329619110673
ENSAMXG00000025912,7.02398467770808,8.34388784169636,8.2424565428035,8.17502835528337,8.8443071978229,7.29647838191241,7.28235831930089,8.70239745355227,8.52207533823044,8.40896150410445,6.86755642192516
ENSAMXG00000025915,7.03286551801226,6.85132232668947,7.07105471342337,6.99027594762623,7.28561842945156,7.11481526338597,6.94053604012881,7.00453229734434,6.94343936954376,7.34010660641747,6.99881246629441
ENSAMXG00000025918,6.73922223140327,7.28710548722558,6.69612430552821,7.28925199785117,6.96656498879471,7.22339057967506,6.81566781367851,6.87841347008809,7.02022743954684,7.13414999663665,6.71701230778047
ENSAMXG00000025921,8.6087477861796,8.17213952128591,8.29081641296285,8.06832528956418,8.29885539346759,8.71596109265435,7.96897828389185,8.1924258749718,8.19939916322238,8.02374146115258,7.87311040389427
ENSAMXG00000025922,6.93094970681265,6.80288414122582,6.44682383265897,6.26573379184906,6.88673906621197,6.18986900803763,6.62555938582592,7.33490966355091,7.05668984812167,7.03510985475085,6.9710083131988
ENSAMXG00000025925,8.66004265170347,9.20634371528415,9.31273562123015,9.47317498778854,9.28242720769051,8.84402379301933,8.80643153628482,9.03676612192436,8.80758033724202,9.13462470165275,8.72134485235553
ENSAMXG00000025926,6.5724564348634,6.64123733411985,7.02904742391095,6.76170314179605,6.27428557865619,6.45846428763171,5.57604768444611,5.93946174251497,6.07529869773238,6.35625489627295,6.00206217357635
ENSAMXG00000025927,6.71544010892862,6.33760299706285,5.88799999361467,6.5879182217021,6.53042571508031,6.70412505965094,6.42542681635482,6.76848515307765,6.6176413692319,6.62878308843264,6.41912803124458
ENSAMXG00000025928,6.32728481096665,6.60115201346978,6.30140262081554,6.40771186694482,6.33947749836145,6.09075572814256,6.20998867299395,5.57604768444611,6.07529869773238,6.38295743135508,6.00206217357635
ENSAMXG00000025930,6.60020303847298,6.78620377677351,6.44682383265897,6.60252807595627,6.45427870147941,6.67292841217628,5.90904281280028,6.5009414470216,6.23407630958193,5.99669499181422,6.24604846807147
ENSAMXG00000025933,7.05041605523822,6.882380840894,6.67615301223546,6.76170314179605,6.80025896032109,7.27862300285418,6.77501151581466,6.71735669451604,7.28367529111376,6.35625489627295,6.92790655908196
ENSAMXG00000025935,6.61375427380549,6.86696868220921,6.73484010410189,7.2740903361234,7.09691783068492,6.77791396715471,6.08322038031112,5.99531546658839,5.57604768444611,5.99669499181422,6.09687163689493
ENSAMXG00000025937,7.80138964756677,7.21003202728322,8.43126680857134,6.84367029009601,8.12843224934922,7.52236144383823,7.22895742946724,7.6177597035819,7.12623206035737,7.22528925497252,7.73127233415446
ENSAMXG00000025938,6.00144936213409,6.39267429149786,6.01636386299353,6.38908635669218,6.11898494342124,6.15880199831984,6.11784489232747,6.3260809109263,6.23407630958193,6.66676016366814,6.58087628536823
ENSAMXG00000025939,6.76243109745644,7.2763966434804,7.11154307366055,6.73697477208218,6.85302202490391,7.47730734441149,6.59251622226278,6.45492858654835,6.49891302556858,6.50390484304793,6.53781139909482
ENSAMXG00000025940,6.70332245237771,6.69823553562955,6.65574192782458,6.80936218663138,6.50582725262155,6.81965527493956,6.80229953596263,6.95031225715449,6.90287731406613,6.8366773543633,6.36603977853723
ENSAMXG00000025941,7.43886614521347,7.73785156159855,7.77730330346862,7.28925199785117,8.04741278060244,7.82922781008863,7.20132294473777,7.55279482919024,7.72515262479436,7.22528925497252,7.43810797831178
ENSAMXG00000025943,8.5690047827583,9.24441814440242,9.04979745874327,8.44350974135127,8.7392602654734,9.06032345179351,8.99806545626564,8.1924258749718,8.51051168847141,8.87461442042553,8.54373114304391
ENSAMXG00000025944,9.10364872167426,9.77753945146265,9.62573140128601,9.22468278873228,9.5722208592982,9.81001353248178,8.76990734091034,9.14752043882202,9.13342969538235,8.65177162320124,9.10347942321622
ENSAMXG00000025945,8.33864902515387,8.44902190939235,8.4120539016585,8.20138089449589,8.32006064248046,8.47738011630751,8.76990734091034,8.48321461364153,9.09176769920199,9.17624718224693,9.02377733283642
ENSAMXG00000025946,6.52908196743036,6.33760299706285,6.49796258010064,5.93467706929436,5.57604768444611,6.09075572814256,6.64163356115228,6.43087546052724,6.23407630958193,5.99669499181422,6.24604846807147
ENSAMXG00000025947,5.75024120558839,5.57604768444611,6.01636386299353,6.11228572789311,6.85302202490391,6.51737724980645,6.40449894220562,6.5009414470216,6.07529869773238,6.52603329176669,6.46873844397947
ENSAMXG00000025948,14.9735832405399,15.9148500928402,15.3251299470101,13.3638722939882,16.382429339462,15.9920429671377,15.9124572080147,15.4430743543912,14.2919988092721,15.9522235971707,16.2743360679454
ENSAMXG00000025949,6.80726162628645,7.4467011893058,7.47386480768467,7.45778343272948,6.88673906621197,7.58003506065069,6.65742762954818,6.89319284570059,6.69726149350552,6.45775355836936,6.71701230778047
ENSAMXG00000025950,7.76793442884938,7.86544446041262,7.54059397591779,7.50920803128684,8.04741278060244,7.50003651523582,7.16342873807018,7.46660047615775,7.26884581987128,7.50736408811947,6.9710083131988
ENSAMXG00000025952,8.7360203251418,9.06585927809582,8.8628617794268,8.74104558870479,9.13129975420711,9.01913302375413,8.79808648113557,9.07829437427911,8.9589029077694,9.34981920191198,9.06418751838537
ENSAMXG00000025953,7.17398709562449,7.22135524361962,6.97042116724561,7.06587362410336,6.96656498879471,7.39022361631567,7.05225521234086,7.64129529146927,7.7659563082312,7.48985444874822,7.1993119476091
ENSAMXG00000025955,7.45132953212965,6.99817329783616,6.44682383265897,6.90901716057208,6.85302202490391,7.21392869923543,7.6089761187637,6.38035956414409,6.67148065795633,6.58912913331897,6.91314200565584
ENSAMXG00000025959,8.24004702891607,8.67228073118924,8.63091083803694,8.4775039505828,8.97541905943196,8.64727565921853,8.48358433108494,9.18597739493597,8.88970491509622,8.35486668917229,8.85942189322849
ENSAMXG00000025960,7.64092261129912,8.25056850309637,7.93723277494983,8.04342978924952,8.39181563771318,7.8116596609988,8.02864166688033,8.69167762506304,8.61129125842873,8.72769373788405,8.32097238180599
